country,gdp,unemployment,youth_pct,internet_pct,polity,date,year,month,label,prev_events,log_gdp
Tasmania,44636.33598740972,6.259999480425388,18.455696847457066,85.32949226108833,10.0,2022-09-01,2022,9,1,1,10.706325917573013
Tasmania,45840.10941954608,7.171899250662728,18.401419136663897,84.76103536907837,9.857724199017147,2022-10-01,2022,10,1,1,10.732936553092836
Tasmania,45601.86923053863,6.488195790038684,18.23464341785638,84.96475169198699,10.0,2022-11-01,2022,11,1,1,10.727725915245328
Tasmania,43940.44249914431,5.62710301307664,18.925119651788904,84.60678748950741,9.916814365641025,2022-12-01,2022,12,1,1,10.690613174237805
Tasmania,44482.04746809647,5.811221912635675,18.800393049003535,85.320848948256,10.0,2023-01-01,2023,1,1,1,10.702863439799133
Tasmania,44966.57482402654,6.329324695994414,18.811137865644273,85.10951575177573,9.946166456253215,2023-02-01,2023,2,1,1,10.713696949558635
Tasmania,44877.858674517905,5.657371150964687,18.23370313802365,84.85666522367393,10.0,2023-03-01,2023,3,1,1,10.71172210926978
Tasmania,44967.728480199934,6.046578853007781,18.556617972363487,85.18795148161031,10.0,2023-04-01,2023,4,1,1,10.713722604519559
Tasmania,45353.24891346944,7.1080810038808515,18.43591921418634,85.12061198398682,10.0,2023-05-01,2023,5,1,1,10.722259142741478
Tasmania,45480.062316006224,6.075256549153564,18.520922398417653,84.85944654908099,9.882980903712566,2023-06-01,2023,6,1,1,10.72505130546341
Tasmania,44884.57794611794,5.904510841925121,18.317704105297242,85.37275659185825,10.0,2023-07-01,2023,7,1,1,10.711871818260681
Tasmania,45670.34447984574,5.537505054046452,18.604224572351715,85.28617764078098,10.0,2023-08-01,2023,8,1,1,10.729226344761397
Tasmania,44351.05264531081,6.300104054577463,18.34726560074526,84.89101700354571,10.0,2023-09-01,2023,9,1,1,10.6999142695373
Tasmania,44676.14192180829,6.476369853084422,18.335901856306222,85.22996968161404,9.97295896095027,2023-10-01,2023,10,1,1,10.707217283406772
Tasmania,44535.634355869486,5.989482001304267,18.587383965854272,84.788006907793,10.0,2023-11-01,2023,11,1,1,10.704067373427018
Tasmania,44798.74299540042,5.78896831421505,18.244506419275275,85.32419646946039,9.973696410726456,2023-12-01,2023,12,1,1,10.70995768167681
Thailand,7273.52129614297,1.0850291875678983,17.227602052885892,77.43190289131722,-2.0700807453460532,2021-01-01,2021,1,1,0,8.892133288657236
Thailand,7183.128249261818,1.6901711967368493,17.939148099722928,78.49701232974313,-1.9876869366217658,2021-02-01,2021,2,1,1,8.879629461891428
Thailand,7374.522448313542,1.2137177941727997,17.576084440784744,77.595264799342,-1.9453455318053643,2021-03-01,2021,3,1,1,8.905922019148248
Thailand,7234.086438311153,1.3566606599858546,17.435794529069657,77.40774371350066,-2.102746243337633,2021-04-01,2021,4,1,1,8.886697586238329
Thailand,7298.110355422946,2.252869781509194,17.780596104431886,77.45456512877229,-1.7836881765745785,2021-05-01,2021,5,1,1,8.895507750589694
Thailand,7296.537367289525,1.1834470322600739,17.63627039228559,77.95519647108748,-2.0003507390085207,2021-06-01,2021,6,1,1,8.895292223275561
Thailand,7268.448049815383,1.094147260764481,17.743116972560724,78.00527706256602,-1.8464853726835444,2021-07-01,2021,7,1,1,8.89143564602438
Thailand,7309.9728705348225,2.0139066008022986,17.869479559314204,77.45052799548544,-1.892939162720065,2021-08-01,2021,8,1,1,8.897131631512915
Thailand,7304.793256877016,1.0,17.89399208346092,77.72458833753008,-2.0579087749721383,2021-09-01,2021,9,1,1,8.896422909237486
Thailand,7169.367757074294,1.5333338190748436,17.943345329994703,77.47364356911696,-2.249147498529578,2021-10-01,2021,10,1,1,8.877712223362604
Thailand,7261.565186801466,1.4319266207882282,17.5826641666463,77.35691563218244,-1.9714532410689598,2021-11-01,2021,11,1,1,8.890488376927316
Thailand,7194.085292041732,1.2300468390933108,17.899336885220816,78.35596240169023,-2.0172835023428775,2021-12-01,2021,12,1,1,8.8811534736003
Thailand,7306.881447394084,1.7797277239432383,17.775492189973225,77.68614758534804,-1.9183627174597704,2022-01-01,2022,1,1,1,8.89670869506118
Thailand,7315.178584283988,1.4106566849604163,17.91548667556048,77.7284651524653,-2.006457352152543,2022-02-01,2022,2,1,1,8.897843419311794
Thailand,7194.527425422002,1.0,17.701589997843126,77.45418041116356,-1.9202895103726563,2022-03-01,2022,3,1,1,8.881214921071521
Thailand,7255.935485512535,2.321343949747757,17.75185633475392,77.75941365154628,-1.883371406620783,2022-04-01,2022,4,1,1,8.889712909272042
Thailand,7315.08140503555,1.0,17.402068469841694,77.88824565243092,-2.040063636900032,2022-05-01,2022,5,1,1,8.897830136435669
Thailand,7276.7499474603865,1.0,17.71129161040505,78.24902381526512,-2.099905037696862,2022-06-01,2022,6,1,1,8.892577020266735
Thailand,7280.7495902465,1.0,17.914853107118915,77.74798055693195,-2.0990639008527734,2022-07-01,2022,7,1,1,8.893126440647068
Thailand,7206.710075554061,1.0,17.826815219598206,77.87345222250693,-2.0594858104304388,2022-08-01,2022,8,1,1,8.882906575886835
Thailand,7279.177951708999,1.0,18.09583365460129,77.6687990062366,-2.1646129726200902,2022-09-01,2022,9,1,1,8.892910584808055
Thailand,7181.576117345631,1.1982295222131316,17.73329763917792,77.65132292891795,-2.011053120332305,2022-10-01,2022,10,1,1,8.879413388408935
Thailand,7255.213291247751,1.434370393157653,18.04546745092278,77.52315118895235,-2.082849627882746,2022-11-01,2022,11,1,1,8.889613386518366
Thailand,7449.964074957424,1.0,17.594901525625815,77.50010284003106,-2.0802795344047866,2022-12-01,2022,12,1,1,8.91609870903592
Thailand,7159.974920536435,1.0389584460916772,17.777541353188,77.81918226235592,-2.001079577601348,2023-01-01,2023,1,1,1,8.87640141277157
Thailand,7376.087067447719,1.18674080674071,17.78590197416167,78.09570362188032,-2.0488346783733786,2023-02-01,2023,2,1,1,8.906134133369584
Thailand,7320.315650053299,1.578966417052193,17.7808323994161,77.56805261458234,-2.039484488033696,2023-03-01,2023,3,1,1,8.898545324419045
Thailand,7292.382291337577,1.0,17.424175477346967,77.80245378542759,-2.002417956707164,2023-04-01,2023,4,1,1,8.894722680551526
Thailand,7491.157884492764,1.0395827163353586,18.00230567635815,77.67111252360426,-1.8593756458662896,2023-05-01,2023,5,1,1,8.921612137086294
Thailand,7252.597285286794,1.6882467460802943,17.90527812277311,78.3715481821928,-2.0430887838226464,2023-06-01,2023,6,1,1,8.889252802074413
Thailand,7219.512116930721,1.0,17.411935732714326,77.5021641618816,-2.1037705016046546,2023-07-01,2023,7,1,1,8.88468115969425
Thailand,7261.980519293986,1.0,17.755104382223436,78.19137222005526,-1.9798751188880273,2023-08-01,2023,8,1,1,8.890545563418073
Thailand,7229.457796277022,1.0866771344573827,17.81923038722044,77.79121390183006,-2.224250548217896,2023-09-01,2023,9,1,1,8.886057632135389
Thailand,7372.784935845111,1.1566543378650838,17.548373334398757,77.86933755260654,-2.0006694233629383,2023-10-01,2023,10,1,1,8.905686413172834
Thailand,7305.592013050825,1.1500870809884118,17.792596879615893,77.31822148916741,-2.0084928695284012,2023-11-01,2023,11,1,1,8.896532235149698
Thailand,7317.139306395997,1.5930856946289569,17.74037072834566,78.21765600684667,-1.9454814959378401,2023-12-01,2023,12,1,1,8.89811138152751
Tunisia,3506.7003735924714,15.791712203054914,29.64846599387566,66.553630405052,7.247386170441317,2021-01-01,2021,1,1,0,8.162715937527379
Tunisia,3504.3415449319577,15.100320354250165,29.37620403997831,66.3080155207825,7.132283655602431,2021-02-01,2021,2,1,1,8.162043239780276
Tunisia,3424.726291074759,14.646974672956198,29.065414714303483,66.7518119284561,6.871719781807124,2021-03-01,2021,3,1,1,8.139068784003927
Tunisia,3427.6930402346,14.493175132118576,29.73631325312773,65.80387180790969,6.866058941946013,2021-04-01,2021,4,1,1,8.139934429714147
Tunisia,3429.3780760355135,14.318532351184777,29.63518933704916,66.00492802671167,6.884918505620715,2021-05-01,2021,5,1,1,8.14042576033494
Tunisia,3428.337618117353,14.934960152519952,29.417318065339707,66.30914194288904,7.070211996703515,2021-06-01,2021,6,1,1,8.140122407259527
Tunisia,3413.203942707072,14.629254874246897,29.43628095663874,66.02560248751094,7.029313423736017,2021-07-01,2021,7,1,1,8.135699638742738
Tunisia,3469.7811172014653,14.563702253493203,29.150360574427122,66.49825943157819,6.935237446183084,2021-08-01,2021,8,1,1,8.152134953430139
Tunisia,3401.334804054824,15.768340029001948,29.393949553787817,66.68445966609417,6.919570969311778,2021-09-01,2021,9,1,1,8.132217182003785
Tunisia,3480.383107325972,14.08711630651095,29.493526133133695,66.21627035251959,6.78770131534177,2021-10-01,2021,10,1,1,8.155184938442222
Tunisia,3400.219842184247,14.551664340564956,29.54424655416049,66.22340199776397,6.989128092298375,2021-11-01,2021,11,1,1,8.131889423372147
Tunisia,3474.6020988918253,14.321859356660486,29.588292127271124,65.80137562429104,7.224080146529253,2021-12-01,2021,12,1,1,8.153523008858247
Tunisia,3443.151086069805,14.457869450397013,29.30073486713686,66.20923059747096,6.9942234390946725,2022-01-01,2022,1,1,1,8.144432733943637
Tunisia,3450.4077800235873,14.406776443524189,29.371601808848194,66.01681112935259,6.880444606025471,2022-02-01,2022,2,1,1,8.146537478975505
Tunisia,3455.670102952262,14.916495511047657,29.37654351906399,66.32472618374436,7.066671085475151,2022-03-01,2022,3,1,1,8.148061006658805
Tunisia,3439.316043825413,15.019976955728335,29.406602414375318,66.59553551947133,6.980892157059782,2022-04-01,2022,4,1,1,8.14331861935242
Tunisia,3435.492038928487,14.51134536765325,29.339055654718774,66.59669107928661,7.0642266683279455,2022-05-01,2022,5,1,1,8.142206473936973
Tunisia,3456.842561979637,14.644674917390086,29.03426583061606,66.3016489964773,7.035310217730335,2022-06-01,2022,6,1,1,8.148400136571622
Tunisia,3410.2448878262717,14.04113578986583,29.559316046736893,66.72929173627219,7.10767133846716,2022-07-01,2022,7,1,1,8.134832573399592
Tunisia,3451.9271422675347,14.670196844220456,29.374429853644614,66.02868918077439,6.914641253387016,2022-08-01,2022,8,1,1,8.146977597331748
Tunisia,3395.7965871346373,14.841881757712976,29.264814062922614,66.36124635346356,6.966610187690761,2022-09-01,2022,9,1,1,8.130588086218928
Tunisia,3463.3063639011725,16.081556931486855,29.26561377421596,66.52956294516393,6.87096143145332,2022-10-01,2022,10,1,1,8.150267708006291
Tunisia,3466.241445035476,15.103128095713542,29.554166144520114,66.13502336261946,6.972510434849583,2022-11-01,2022,11,1,1,8.151114584170355
Tunisia,3434.84835516238,14.836562251288427,29.021146956196308,66.18464533902238,6.962548832529772,2022-12-01,2022,12,1,1,8.142019148009828
Tunisia,3427.2028832074047,14.92600650874326,29.469963564787253,66.3847311657525,6.9814306302705305,2023-01-01,2023,1,1,1,8.139791462099208
Tunisia,3483.0629904639322,15.769158078205692,29.182831028947703,65.84412829910603,6.9897802374977855,2023-02-01,2023,2,1,1,8.155954417735455
Tunisia,3444.8679577186676,16.463753339751072,29.353778244544817,66.59895989751307,7.020324043194847,2023-03-01,2023,3,1,1,8.14493109880257
Tunisia,3453.1241374057076,15.55143970000586,28.90066625884948,66.62254176059179,7.20672389517289,2023-04-01,2023,4,1,1,8.147324198247736
Tunisia,3432.0539696709234,14.553074722343121,29.473707946501673,66.5252444205928,7.225657478837301,2023-05-01,2023,5,1,1,8.141205514182046
Tunisia,3411.6673247548233,15.640430711085967,29.338679086661127,66.06905547618051,7.0820428884735405,2023-06-01,2023,6,1,1,8.135249471186329
Tunisia,3396.446697630941,15.545062856862952,29.21895568152193,66.2001420455869,7.069764297138589,2023-07-01,2023,7,1,1,8.130779457199049
Tunisia,3427.0424117997645,15.65289947778908,29.014675626411684,66.3244520326174,6.957948193543764,2023-08-01,2023,8,1,1,8.139744651811428
Tunisia,3388.8725127944895,15.283924850071468,29.362709093209027,66.78694349155717,7.105041552560925,2023-09-01,2023,9,1,1,8.128547592822057
Tunisia,3455.661306526762,15.157376547180318,29.4394751470283,66.47258096506287,6.888381454971641,2023-10-01,2023,10,1,1,8.14805846188698
Tunisia,3403.9222586966252,14.75440921564159,29.581253069435487,66.63722788986412,7.049178978451596,2023-11-01,2023,11,1,1,8.132977386809497
Tunisia,3493.267319425595,15.447987345596953,29.64839288656623,66.09835241696469,7.027751616679408,2023-12-01,2023,12,1,1,8.158878995902949
Turkey,9084.797621566957,10.30841935720076,25.824773857888292,70.94616898769259,-2.9820990890313177,2021-01-01,2021,1,1,0,9.114467772415878
Turkey,8927.01639465669,10.547697106315335,25.67031459264407,70.92174680681207,-2.96367906486712,2021-02-01,2021,2,1,1,9.09694952093848
Turkey,9002.143815545045,10.823478561237005,25.728361279220806,71.40323995564515,-3.0055612230908078,2021-03-01,2021,3,1,1,9.10532910816117
Turkey,9078.277515913986,9.819183079902094,25.535872104678425,71.25684989360705,-2.9419551399913626,2021-04-01,2021,4,1,1,9.11374989969764
Turkey,9019.648613238707,10.206598867420356,25.616863614167805,71.46164163838316,-2.947847386802605,2021-05-01,2021,5,1,1,9.10727151881271
Turkey,9040.856362200153,9.97965828571624,25.428695028295905,72.02744361490495,-2.8348896414672042,2021-06-01,2021,6,1,1,9.10961978210574
Turkey,9214.48415217206,10.588837798932556,25.442877343252785,71.10726388053024,-3.054632091517955,2021-07-01,2021,7,1,1,9.128640408297514
Turkey,9055.21195627886,10.345520680075193,26.000976879855457,71.01776537270774,-3.0297079889391947,2021-08-01,2021,8,1,1,9.111206205235199
Turkey,9100.571410409042,10.297977413790681,25.690697079475807,70.88107972468941,-2.973359344726075,2021-09-01,2021,9,1,1,9.116202360059573
Turkey,9036.434956390878,10.44261087443537,25.696519341210657,70.53607267279521,-3.063235046091217,2021-10-01,2021,10,1,1,9.109130669361274
Turkey,8924.110552805905,11.489340405026688,25.877161899270334,70.67666233210042,-2.9215619770741568,2021-11-01,2021,11,1,1,9.096623993440133
Turkey,9055.011025793976,10.597572819162624,25.658870354241543,70.59428997157714,-2.99103604271656,2021-12-01,2021,12,1,1,9.111184017954809
Turkey,9168.75030005589,10.88885951643434,25.588216276404424,70.50412800078541,-2.8155254546051496,2022-01-01,2022,1,1,1,9.123665334787713
Turkey,9152.051205100204,10.997967750599303,25.799219878611282,70.9055378434573,-2.8687274464560915,2022-02-01,2022,2,1,1,9.121842567720732
Turkey,8953.800548601283,10.102727998561722,25.854649422112438,71.1200671266432,-2.893950519962022,2022-03-01,2022,3,1,1,9.0999450416171
Turkey,9029.537130193732,11.169794056634538,25.4979333046486,71.25375269841808,-3.1065079771266197,2022-04-01,2022,4,1,1,9.108367127498445
Turkey,9122.921670133572,11.0183461334474,25.78299849015589,71.5570520958066,-2.94522313212942,2022-05-01,2022,5,1,1,9.11865499833165
Turkey,9060.284965426195,10.53608332094271,25.078902169856313,71.17851111684794,-2.878058107198678,2022-06-01,2022,6,1,1,9.111766217393814
Turkey,9267.442684526626,10.869322452077002,25.589878109173746,70.44009589532175,-3.354907318009891,2022-07-01,2022,7,1,1,9.134370649250432
Turkey,9125.706225932718,10.442612492380855,25.70690647161787,70.72143003725013,-2.9095823134117427,2022-08-01,2022,8,1,1,9.118960144635285
Turkey,9160.347005188634,10.014201831495434,25.351538300073333,71.22624773452061,-3.0847755260130447,2022-09-01,2022,9,1,1,9.12274849982514
Turkey,9129.466412176896,10.695260098735725,25.723653599989927,70.97441566430639,-2.9750775750747422,2022-10-01,2022,10,1,1,9.119372057955259
Turkey,9015.940799951699,10.207245593698573,25.33022762353751,71.01676781304073,-3.2071215743632013,2022-11-01,2022,11,1,1,9.106860398096487
Turkey,9179.609128071334,10.318338098040064,25.72190795582142,71.08680978931527,-3.2125411848068794,2022-12-01,2022,12,1,1,9.124848835233626
Turkey,9104.361645163279,10.665084885944953,25.588341686896804,71.09901276503338,-2.971090819504397,2023-01-01,2023,1,1,1,9.1166187107758
Turkey,8955.957265615734,10.916027162112444,25.601968379804838,71.46348673224341,-2.960750693429423,2023-02-01,2023,2,1,1,9.100185857403831
Turkey,9137.936250667517,9.58556196382159,25.539663075008093,70.43203300467054,-3.008752682497196,2023-03-01,2023,3,1,1,9.120299273721832
Turkey,9037.901452985796,9.586041534098342,25.580102135390963,70.96112510183993,-2.978595656716715,2023-04-01,2023,4,1,1,9.109292925314573
Turkey,9074.409603089727,10.19753211713266,25.73215826664719,71.10548807898155,-3.0949316891280327,2023-05-01,2023,5,1,1,9.113323793441175
Turkey,9176.161332990194,10.271767349892672,25.69065001472797,71.01049446887099,-2.9766209659876885,2023-06-01,2023,6,1,1,9.124473212809432
Turkey,8947.33260923246,10.954545076489744,25.922920272047033,71.43644434143258,-2.9138340138269467,2023-07-01,2023,7,1,1,9.099222493268362
Turkey,9153.245855690137,10.879106764117639,25.594019078475355,71.24422490991913,-2.8162331390529594,2023-08-01,2023,8,1,1,9.121973078586171
Turkey,9161.983203416687,10.100058404608523,25.471638636432044,70.5826267986575,-2.8791348713906735,2023-09-01,2023,9,1,1,9.122927081875755
Turkey,9014.458667281875,10.692864799366216,25.61327503407326,71.17112912655357,-2.9812750762370364,2023-10-01,2023,10,1,1,9.106696012577427
Turkey,9203.530909914647,10.404493905890703,25.501352155626783,70.8169420274817,-3.0149907276523136,2023-11-01,2023,11,1,1,9.127451132011746
Turkey,8954.017346811836,10.556089780842493,25.379881772807995,70.75505372742423,-2.9406524936032814,2023-12-01,2023,12,1,1,9.099969251602019
UK,42872.730947132055,3.9648737528159685,17.510719052243825,94.50096119719205,9.860388580658423,2021-01-01,2021,1,1,0,10.666014585129474
UK,42978.77884364477,3.517544214286983,17.601641314119558,94.68386422474453,10.0,2021-02-01,2021,2,1,1,10.668485024618926
UK,41668.03532003863,3.8025929588225518,17.543798920888403,94.86705740373962,10.0,2021-03-01,2021,3,1,1,10.637513573681488
UK,42732.010529238854,3.8437242570960963,17.346448888847778,94.45819093838463,10.0,2021-04-01,2021,4,1,1,10.6627269808541
UK,42575.10205647543,3.0247798176341965,17.587000804010955,95.08004769336215,10.0,2021-05-01,2021,5,1,1,10.659048390256956
UK,42492.74013103805,3.0917132464720285,17.51494225145178,94.84183008684862,9.959512567392503,2021-06-01,2021,6,1,1,10.657112053029719
UK,42812.98031714183,3.809462004088004,17.38778461084046,94.84714566109923,10.0,2021-07-01,2021,7,1,1,10.664619971157578
UK,43141.47688063542,4.35363332144039,17.548716443596113,94.97798982742037,9.884480896839458,2021-08-01,2021,8,1,1,10.672263333237844
UK,42965.02126337656,3.1564586983859444,17.121010783937436,94.55425864416222,9.86590941850955,2021-09-01,2021,9,1,1,10.668164879123308
UK,42836.60819129931,4.56348566361346,17.990783334614832,94.73953775629458,10.0,2021-10-01,2021,10,1,1,10.665171691800902
UK,43440.74004162971,4.483609153586792,17.52698125033887,95.15261310787047,9.924347979556755,2021-11-01,2021,11,1,1,10.679176010012535
UK,42506.4112779892,2.7890616233316976,17.625103552033103,95.00968338166388,9.993743679290874,2021-12-01,2021,12,1,1,10.657433722721068
UK,42545.111557342796,3.299391770385836,17.3163926952331,95.24407443001662,9.996452595795237,2022-01-01,2022,1,1,1,10.658343744569295
UK,42845.897066530626,2.5341494489793837,17.343369085297564,94.9736282394818,10.0,2022-02-01,2022,2,1,1,10.66538850755399
UK,42187.38132702783,3.8581497472325355,18.014617065059884,95.53563735286541,10.0,2022-03-01,2022,3,1,1,10.649900138111411
UK,42113.40122350433,3.527279568794777,17.37849165562172,94.47750555471117,9.96794985727149,2022-04-01,2022,4,1,1,10.648145032994453
UK,42911.69011242037,4.075933548706928,17.5191205682117,94.7628325667119,9.972413368956092,2022-05-01,2022,5,1,1,10.666922867990223
UK,42292.02336328968,3.1218486958841973,17.645816140266714,94.71486663394778,9.914467722390544,2022-06-01,2022,6,1,1,10.652377419121603
UK,42295.409441931806,3.741685836912592,17.30916266127178,94.80622177258516,10.0,2022-07-01,2022,7,1,1,10.652457478262129
UK,43147.32143409238,3.6939527229867717,17.623531950683546,94.80224388001795,10.0,2022-08-01,2022,8,1,1,10.672398795038639
UK,43473.72189415969,4.104397389293781,17.712112597722914,94.52411958533258,10.0,2022-09-01,2022,9,1,1,10.679934942287927
UK,41990.452144534385,3.680053097538199,17.641349422387478,94.9976282143174,9.990874537177437,2022-10-01,2022,10,1,1,10.645221356184196
UK,42889.68902202779,4.21563505128605,17.527597318862714,94.7596951758722,9.791117477578515,2022-11-01,2022,11,1,1,10.66641004224614
UK,42668.660115619714,3.4565301839953095,17.614814607265085,94.84944720145347,10.0,2022-12-01,2022,12,1,1,10.661243410732457
UK,42594.69896211635,3.483617093134432,17.068750229452913,95.34160434670521,10.0,2023-01-01,2023,1,1,1,10.65950856382972
UK,42018.49353317846,4.167591704568138,17.426670056204205,95.83267264426772,9.949710038827362,2023-02-01,2023,2,1,1,10.645888921332029
UK,42167.43407024249,3.779811669576689,17.6031218263032,94.761829637441,9.95920779023027,2023-03-01,2023,3,1,1,10.649427212312514
UK,42524.10782795233,3.8461570761043906,17.628472816775222,94.99727178711754,9.919341338884829,2023-04-01,2023,4,1,1,10.657849952897587
UK,42614.31355411598,3.810807961655696,17.311193240021407,94.68988256945508,10.0,2023-05-01,2023,5,1,1,10.6599689407638
UK,42899.79366195692,3.467888303104565,17.44534949944871,95.40394632702201,9.880402336117678,2023-06-01,2023,6,1,1,10.666645605023696
UK,42942.74676058036,3.211199097958937,17.80531300414478,95.12420676656365,9.931293074960905,2023-07-01,2023,7,1,1,10.667646323345364
UK,43016.78943459924,2.8455095390697487,17.15212673295755,95.25062687984362,9.987453678668981,2023-08-01,2023,8,1,1,10.669369016903609
UK,43048.00809674514,3.259373836432637,17.591549373139433,94.74458598133866,10.0,2023-09-01,2023,9,1,1,10.670094468864422
UK,42796.435199596504,3.298926535267792,17.24984916330194,94.80744795944163,9.930517784332727,2023-10-01,2023,10,1,1,10.664233454531226
UK,42763.1207909654,3.360033598695833,17.419685953792897,95.12907801340393,9.928825608729392,2023-11-01,2023,11,1,1,10.663454730724046
UK,42633.12830351614,3.4318499984931328,17.338320340830514,94.87034541093024,9.890929650210612,2023-12-01,2023,12,1,1,10.660410345406357
USA,66051.6182717208,5.036951831646919,19.050447504311542,87.43257067851034,8.105158922409736,2021-01-01,2021,1,1,0,11.098206949917573
USA,65001.53998875364,4.182872219262146,19.161686372013172,87.26133086432606,8.039993170792817,2021-02-01,2021,2,1,1,11.082181624864354
USA,65957.95228899272,3.6828746288081984,18.945449142838903,87.1724368919517,7.71145983438355,2021-03-01,2021,3,1,1,11.096787892511493
USA,65065.34046979159,3.990167262815711,19.015983447688903,87.05638980679821,8.172126939982283,2021-04-01,2021,4,1,1,11.083162651008807
USA,65554.33852598816,3.383781535902362,19.0483502704859,86.9533754579631,8.106772327885878,2021-05-01,2021,5,1,1,11.090649927919683
USA,64842.260475124844,4.054773176420495,18.86598475353446,86.96631921707852,8.08013163438218,2021-06-01,2021,6,1,1,11.079728259519433
USA,66738.25528914735,3.2348528916463275,18.982021852037242,87.18546299515509,8.124086005610756,2021-07-01,2021,7,1,1,11.108548593854547
USA,64680.05041656432,4.086236899362148,19.37410746906337,87.97542258776282,7.988864539938294,2021-08-01,2021,8,1,1,11.077223553765794
USA,64654.01137511364,3.1365680258176196,19.118922120278288,87.46596687394285,8.057816399505754,2021-09-01,2021,9,1,1,11.076820896665497
USA,65510.58753194777,2.72562603126233,19.32969569766574,87.23275234263204,8.138516895396444,2021-10-01,2021,10,1,1,11.08998231486151
USA,65117.12294239214,3.7701159773087536,18.62915656599847,87.43705382460104,8.058742364953591,2021-11-01,2021,11,1,1,11.08395817566627
USA,64383.325095151034,3.6677243062709364,18.672570350257253,87.22595258218433,8.076308514935397,2021-12-01,2021,12,1,1,11.07262548332245
USA,64756.291699549096,3.828845776985137,19.004044461600504,87.45971694124657,7.83363564322009,2022-01-01,2022,1,1,1,11.078401586341853
USA,65891.81929148475,3.2908817881315624,18.87950925644452,87.18363719725912,7.80726459527894,2022-02-01,2022,2,1,1,11.095784750843224
USA,66059.3309364329,3.4828915089126955,18.99740781065724,87.08954141579788,8.155143549839556,2022-03-01,2022,3,1,1,11.098323708566397
USA,64957.78302229971,3.0045731829984588,19.05901481067411,86.8509441011329,8.244495018133073,2022-04-01,2022,4,1,1,11.081508240397444
USA,66051.95945061298,3.330332551773912,18.814907758142407,87.1961344886527,8.093402961289113,2022-05-01,2022,5,1,1,11.098212115163403
USA,65787.25945667634,4.644916786654305,18.752816723875885,87.19892992636133,8.12475831149896,2022-06-01,2022,6,1,1,11.094196673683205
USA,64891.92528149739,3.5471410589481622,19.058625949692885,87.24424417085778,8.121310085495113,2022-07-01,2022,7,1,1,11.080493887220124
USA,66318.51230260932,3.771158380766379,18.865391982913376,87.2990015421289,7.9801546198449484,2022-08-01,2022,8,1,1,11.102239436082037
USA,64899.09896659072,3.5038008013125443,18.79556361778667,87.12763628336664,7.969554740789415,2022-09-01,2022,9,1,1,11.080604427599967
USA,64125.66942852208,4.032927375298152,18.749720046060308,87.26762293655585,8.10842003577922,2022-10-01,2022,10,1,1,11.068615616107246
USA,65009.54722302878,3.6324833141280704,18.887174351292064,87.19516704687476,8.106620282163208,2022-11-01,2022,11,1,1,11.08230480068391
USA,65056.38744620553,3.498381581398006,18.729219941035062,87.27667415174068,8.197251282189365,2022-12-01,2022,12,1,1,11.083025043152906
USA,66821.74789945394,3.781573335334116,18.908085346777852,87.38274616568431,7.817534472389077,2023-01-01,2023,1,1,1,11.109798838972006
USA,65911.44812859372,3.1524937198576097,19.1016358981968,87.1687778819346,7.916016901217251,2023-02-01,2023,2,1,1,11.096082596864681
USA,65315.67778110487,4.231493128187428,18.82073891171566,87.37872148761791,7.98616072824267,2023-03-01,2023,3,1,1,11.087002685122014
USA,64625.420351974935,4.289840541188123,18.87367975494125,87.14900196410146,7.956304058235287,2023-04-01,2023,4,1,1,11.076378589936326
USA,64121.54414451404,3.379253377212692,18.956556393548013,87.65686632138483,8.06322586418444,2023-05-01,2023,5,1,1,11.068551283798385
USA,64393.481644843785,3.692419569568347,19.079788501649016,87.36573940646977,8.206356796717063,2023-06-01,2023,6,1,1,11.072783219676293
USA,65001.38781824653,4.576904672904574,18.970956320969684,87.74733753932763,7.9526509177024325,2023-07-01,2023,7,1,1,11.082179283868367
USA,65018.68908046906,4.716205575858439,18.966298663638096,87.31475524587837,8.104648535905229,2023-08-01,2023,8,1,1,11.08244541194042
USA,65603.96499375634,4.256167490797732,19.065270536899828,87.51501305226004,8.04034967839724,2023-09-01,2023,9,1,1,11.09140665794858
USA,65697.17041455315,3.80659597718455,18.87906240390541,86.91758696336669,8.065852563210616,2023-10-01,2023,10,1,1,11.092826356513461
USA,66582.18980054824,3.002193339543031,18.944693869949976,87.41496953722485,8.032893268568559,2023-11-01,2023,11,1,1,11.106207419271703
USA,64682.01543348083,3.6001079460917103,18.961474943161203,87.16997762880875,8.038818907750915,2023-12-01,2023,12,1,1,11.077253933406443
Ukraine,3990.8479263311033,9.933191824305124,19.48183665778363,63.93851522223278,7.168258613073263,2021-01-01,2021,1,1,0,8.292009542099299
Ukraine,4034.6878357562896,10.008201137620892,19.12969081984928,63.952806192843795,7.004373578208815,2021-02-01,2021,2,1,1,8.302932033525904
Ukraine,3975.590796827214,10.598483672061876,19.120425284563645,64.63538137751677,7.015142060207356,2021-03-01,2021,3,1,1,8.288180147489264
Ukraine,3986.897242271833,9.128204181235041,19.310310362859294,64.55431571552977,6.935637668131506,2021-04-01,2021,4,1,1,8.291019364017522
Ukraine,3950.7427719661987,9.83329108915935,18.891540148843603,64.19190939528934,7.001378657419564,2021-05-01,2021,5,1,1,8.281911968684206
Ukraine,3970.8046948473875,10.785909508171999,19.380412209403293,64.07054909528495,7.10006574152511,2021-06-01,2021,6,1,1,8.286975853474631
